,loss,acc
0,1.2071911970774332,0.508333330684238
1,1.1762171904246013,0.5180555568801032
2,1.1815176804860432,0.5111111104488373
3,1.1716687679290771,0.5124999993377262
4,1.1743875556521945,0.5180555555555556
5,1.1792980723910862,0.5125000013245476
6,1.1862218115064833,0.5069444431198968
7,1.1838023900985717,0.5125000013245476
8,1.1833583619859485,0.5069444417953491
9,1.1711662742826674,0.5222222235467698
10,1.1754588709937202,0.5083333326710595
11,1.176184680726793,0.5069444431198968
12,1.1906938155492146,0.5236111097865634
13,1.1577685700522529,0.5138888915379842
14,1.1728014363182915,0.5083333326710595
15,1.1777417103449503,0.5194444431198968
16,1.1856275690926446,0.5055555562178294
17,1.1680628034803602,0.5416666666666666
18,1.1792712529500327,0.5055555529064603
19,1.1508912616305882,0.5291666679912144
20,1.182953413327535,0.5083333333333333
21,1.1671773433685302,0.5194444417953491
22,1.1712738619910346,0.5152777791023254
23,1.1652757167816161,0.520833334657881
24,1.1792692502339681,0.5208333359824286
25,1.1646523952484131,0.516666665342119
26,1.1920438713497585,0.5222222248713175
27,1.1576142840915256,0.5194444457689921
28,1.1881518310970731,0.525
29,1.1790907091564602,0.520833330684238
30,1.163572374979655,0.520833330684238
31,1.165636944770813,0.5305555542310079
32,1.1772886779573228,0.525
33,1.1571711487240262,0.5180555568801032
34,1.1666733582814535,0.5263888915379842
35,1.1765044583214654,0.5236111097865634
36,1.1660778416527642,0.5194444437821706
37,1.1811785406536526,0.5013888902134366
38,1.173059180047777,0.5166666666666667
39,1.1512821276982625,0.522222222884496
40,1.1815177016788059,0.5069444417953491
41,1.1452647633022732,0.513888888226615
42,1.1745920366711087,0.5124999973509047
43,1.1577386485205756,0.5305555542310079
44,1.1742190149095324,0.5041666679912143
