title,url,publishedDate,dateObject
Lorry owners want vehicle restrictions to be removed,https://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/lorry-owners-want-vehicle-restrictions-to-be-removed/article26639598.ece,26 Mar 2019,2019-03-26 00:00:00
Relatives ransack private hospital,https://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/relatives-ransack-private-hospital/article26639599.ece,26 Mar 2019,2019-03-26 00:00:00
13 file nominations in Erode,https://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/13-file-nominations-in-erode/article26639601.ece,26 Mar 2019,2019-03-26 00:00:00
Eight candidates file 13 sets of nomination papers for Udupi-Chikkamagaluru Lok Sabha seat,https://www.thehindu.com/todays-paper/tp-national/tp-karnataka/eight-candidates-file-13-sets-of-nomination-papers-for-udupi-chikkamagaluru-lok-sabha-seat/article26639817.ece,26 Mar 2019,2019-03-26 00:00:00
"For Bengaluru South, BJP opts for fresh face",https://www.thehindu.com/todays-paper/tp-national/tp-karnataka/for-bengaluru-south-bjp-opts-for-fresh-face/article26639246.ece,26 Mar 2019,2019-03-26 00:00:00
GJM splits over BJP’s candidate in Darjeeling,https://www.thehindu.com/todays-paper/tp-national/tp-otherstates/thapa-quits-gjm-over-bjp-candidate-in-darjeeling/article26639525.ece,26 Mar 2019,2019-03-26 00:00:00
Discontent over choice of BJP candidates,https://www.thehindu.com/todays-paper/tp-national/tp-otherstates/discontent-over-choice-of-bjp-candidates/article26639499.ece,26 Mar 2019,2019-03-26 00:00:00
Women agitating for drinking water supply detain Minister,https://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/women-detain-minister/article26639552.ece,26 Mar 2019,2019-03-26 00:00:00
Abolition of Pudukottai constituency still rankles,https://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/abolition-of-pudukottai-constituency-still-rankles/article26639551.ece,26 Mar 2019,2019-03-26 00:00:00
Drop sedition charges against Lukman: activists,https://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/drop-sedition-charges-against-lukman-activists/article26639137.ece,26 Mar 2019,2019-03-26 00:00:00
Activist protests auction of artefacts from Tipu’s armoury,https://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/activist-protests-auction-of-artefacts-from-tipus-armoury/article26639187.ece,26 Mar 2019,2019-03-26 00:00:00
Sabarimala: SC rejects Kerala plea on cases,https://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/sabarimala-sc-rejects-kerala-plea-on-cases/article26639152.ece,26 Mar 2019,2019-03-26 00:00:00
Citizenship Bill binds rivals in 3 NE States,https://www.thehindu.com/elections/lok-sabha-2019/citizenship-bill-binds-rivals-in-3-ne-states/article26636841.ece,25 Mar 2019,2019-03-25 00:00:00
Kalyan Singh faces flak over remarks supporting PM Modi,https://www.thehindu.com/elections/lok-sabha-2019/kalyan-singh-faces-flak-over-remarks-supporting-modi/article26635632.ece,25 Mar 2019,2019-03-25 00:00:00
Women agitating for drinking water detain Minister,https://www.thehindu.com/news/cities/Madurai/women-agitating-for-drinking-water-detain-minister/article26635173.ece,25 Mar 2019,2019-03-25 00:00:00
SC refuses to entertain plea against Ordinance on reservation for varsity faculty,https://www.thehindu.com/news/national/sc-refuses-to-entertain-plea-against-ordinance-on-reservation-for-varsity-faculty/article26634420.ece,25 Mar 2019,2019-03-25 00:00:00
Abolition of Pudukottai constituency still rankles voters,https://www.thehindu.com/news/cities/Tiruchirapalli/abolition-of-pudukottai-constituency-still-rankles-voters/article26634154.ece,25 Mar 2019,2019-03-25 00:00:00
ECI objects to giving common symbol for Dhinakaran faction,https://www.thehindu.com/elections/lok-sabha-2019/eci-objects-to-giving-common-symbol-for-dhinakaran-faction/article26633615.ece,25 Mar 2019,2019-03-25 00:00:00
"Nayanthara condemns Radha Ravi’s comments, demands Nadigar Sangam set up an ICC to investigate",https://www.thehindu.com/entertainment/movies/nayanthara-condemns-radha-ravis-comments-demands-nadigar-sangam-set-up-an-icc-to-investigate/article26633108.ece,25 Mar 2019,2019-03-25 00:00:00
Tiger captured near Anapanthi to be taken to Thiruvananthapuram zoo,https://www.thehindu.com/news/national/kerala/tiger-captured-near-anapanthi-to-be-taken-to-thiruvananthapuram-zoo/article26632301.ece,25 Mar 2019,2019-03-25 00:00:00
Arunachal MLA’s house vandalised for not contesting polls,https://www.thehindu.com/elections/arunachal-pradesh-assembly/arunachal-mlas-house-vandalised-for-not-contesting-polls/article26631761.ece,25 Mar 2019,2019-03-25 00:00:00
"Body of Pakistan victim returned home, Kamal Haasan's MNM forges alliance with TMC, and other news in pictures",https://www.thehindu.com/news/news-in-pictures-march-25-2019/article26631460.ece,25 Mar 2019,2019-03-25 00:00:00
"General election 2019: As it happened | Rahul, Sonia to be among star campaigners for Telangana LS polls",https://www.thehindu.com/elections/lok-sabha-2019/general-election-2019-live-updates-march-25-2019/article26631355.ece,25 Mar 2019,2019-03-25 00:00:00
"Morning digest: Robert Mueller report says Trump didn't conspire with Russia, CWC meet to decide on Congress manifesto, and more",https://www.thehindu.com/news/morning-news-digest-march-25-2019/article26631072.ece,25 Mar 2019,2019-03-25 00:00:00
More students join hunger strike against JNU’s admission policy,https://www.thehindu.com/news/cities/Delhi/more-students-join-hunger-strike-against-jnus-admission-policy/article26628421.ece,25 Mar 2019,2019-03-25 00:00:00
Sewage deaths: police arrest two senior managers of restaurant,https://www.thehindu.com/news/cities/Delhi/sewage-deaths-police-arrest-two-senior-managers-of-restaurant/article26628408.ece,25 Mar 2019,2019-03-25 00:00:00
Karti confident that alliance will work in his favour,https://www.thehindu.com/elections/lok-sabha-2019/karti-confident-that-alliance-will-work-in-his-favour/article26628120.ece,25 Mar 2019,2019-03-25 00:00:00
Revealing identity: POCSO case against Bindu Krishna,https://www.thehindu.com/news/national/kerala/revealing-identity-pocso-case-against-bindu-krishna/article26627793.ece,25 Mar 2019,2019-03-25 00:00:00
Forest watcher injured in tiger attack at Anapanthi,https://www.thehindu.com/news/national/kerala/forest-watcher-injured-in-tiger-attack-at-anapanthi/article26627770.ece,25 Mar 2019,2019-03-25 00:00:00
"Ex-Sangli MP Pratik Patil takes a U-turn, quits Congress",https://www.thehindu.com/elections/lok-sabha-2019/ex-sangli-mp-pratik-patil-takes-a-u-turn-quits-congress/article26627738.ece,25 Mar 2019,2019-03-25 00:00:00
Order suspending Ola’s licence will be revoked: Transport Minister,https://www.thehindu.com/news/cities/bangalore/order-suspending-olas-licence-will-be-revoked-transport-minister/article26627646.ece,25 Mar 2019,2019-03-25 00:00:00
‘Jamaat-e-Islami pushed youth to militancy’,https://www.thehindu.com/news/national/jamaat-e-islami-pushed-youth-to-militancy/article26627599.ece,25 Mar 2019,2019-03-25 00:00:00
