title,url,publishedDate,dateObject
"26 years on, 5 absconding accused in ’93 riots acquitted",https://timesofindia.indiatimes.com/city/mumbai/26-years-on-5-absconding-accused-in-93-riots-acquitted/articleshow/67873240.cms,06 Feb 2019,2019-02-06 00:00:00
"UP: Agra Congress workers booked for riot, assault",https://timesofindia.indiatimes.com/city/agra/up-agra-congress-workers-booked-for-riot-assault/articleshow/67868611.cms,06 Feb 2019,2019-02-06 00:00:00
UP government forms SIT to probe 2 anti-Sikh riot cases,https://timesofindia.indiatimes.com/city/lucknow/up-government-forms-sit-to-probe-2-anti-sikh-riot-cases/articleshow/67865039.cms,06 Feb 2019,2019-02-06 00:00:00
UP govt constitutes SIT to probe 1984 Kanpur riots,https://timesofindia.indiatimes.com/india/up-govt-constitutes-sit-to-probe-1984-kanpur-riots/articleshow/67861386.cms,06 Feb 2019,2019-02-06 00:00:00
UP recommends withdrawal of 38 cases against Muzaffarnagar riots accused,https://timesofindia.indiatimes.com/india/up-recommends-withdrawal-of-38-cases-against-muzaffarnagar-riots-accused/articleshow/67859152.cms,06 Feb 2019,2019-02-06 00:00:00
31 booked for rioting at Azossim site,https://timesofindia.indiatimes.com/city/goa/31-booked-for-rioting-at-azossim-site/articleshow/67841899.cms,04 Feb 2019,2019-02-04 00:00:00
"Dalit rights group gives ultimatum: Absolve ‘innocents’ in Vikasnagar riot case, trace body of youth",https://timesofindia.indiatimes.com/city/dehradun/dalit-rights-group-gives-ultimatum-absolve-innocents-in-vikasnagar-riot-case-trace-body-of-youth/articleshow/67840173.cms,04 Feb 2019,2019-02-04 00:00:00
50 booked for rioting in Agra district,https://timesofindia.indiatimes.com/city/agra/50-booked-for-rioting-in-agra-district/articleshow/67840111.cms,04 Feb 2019,2019-02-04 00:00:00
"Caste riot: 11 years on, 35 get three years in jail each",https://timesofindia.indiatimes.com/city/gurgaon/34-get-3-years-in-jail-each-in-11-year-old-caste-riot/articleshow/67812785.cms,03 Feb 2019,2019-02-03 00:00:00
Mamata: BJP destroying India by promoting riots,https://timesofindia.indiatimes.com/city/kolkata/mamata-bjp-destroying-india-by-promoting-riots/articleshow/67812987.cms,03 Feb 2019,2019-02-03 00:00:00
"BJP can instigate riots, says its ally in UP government",https://timesofindia.indiatimes.com/india/bjp-can-instigate-riots-says-its-ally-in-up-government/articleshow/67798457.cms,01 Feb 2019,2019-02-01 00:00:00
