title,url,publishedDate,dateObject
"""Welcome To Delhi,"" Say Cheeky Banners Ahead Of Mamata Banerjee's Protest",https://www.ndtv.com/india-news/lok-sabha-elections-2019-welcome-to-delhi-didi-say-cheeky-banners-ahead-of-mamata-banerjees-oppositi-1992749,13 Feb 2019,2019-02-13 00:00:00
"Curfew In Imphal, Mobile Internet Snapped Amid Protests Over Citizenship Bill",https://www.ndtv.com/india-news/curfew-in-imphal-mobile-internet-snapped-amid-protests-over-citizenship-amendment-bill-1992616,13 Feb 2019,2019-02-13 00:00:00
"Gujjar Protest Continues, Quota Proposal In Rajasthan Assembly Today",https://www.ndtv.com/india-news/gujjar-protest-continues-quota-proposal-in-rajasthan-assembly-tomorrow-1992597,13 Feb 2019,2019-02-13 00:00:00
"Manipur, Arunachal Chief Ministers Meet Rajnath Singh Over Citizenship Bill",https://www.ndtv.com/india-news/manipur-arunachal-pradesh-chief-ministers-meet-rajnath-singh-over-citizenship-amendment-bill-1992587,12 Feb 2019,2019-02-12 00:00:00
"To Protest Mandatory Helmets, AIADMK Lawmakers Are Smashing Them",https://www.ndtv.com/south/puducherry-to-protest-mandatory-helmets-aiadmk-lawmakers-are-smashing-them-1992560,12 Feb 2019,2019-02-12 00:00:00
"70,000 Jharkhand Policemen Begin Agitation For Seven-Point Demand",https://www.ndtv.com/india-news/70-000-jharkhand-policemen-begin-agitation-for-seven-point-demand-1992526,12 Feb 2019,2019-02-12 00:00:00
Gujarat College Principal Who Quit Over Jignesh Mevani Event Wins Praise,https://www.ndtv.com/ahmedabad-news/ahmedabad-college-principal-hemant-shah-who-quit-over-jignesh-mevani-event-at-hk-arts-college-wins-p-1992473,12 Feb 2019,2019-02-12 00:00:00
"Akhilesh Yadav Airport Row Rocks Rajya Sabha, Proceedings Disrupted",https://www.ndtv.com/india-news/akhilesh-yadav-airport-row-rocks-rajya-sabha-proceedings-disrupted-for-7th-day-1992468,12 Feb 2019,2019-02-12 00:00:00
"Akhilesh Yadav Stopped At Airport, Lathicharge On Samajwadi Protesters",https://www.ndtv.com/india-news/akhilesh-yadav-stopped-at-airport-lathicharge-on-samajwadi-protesters-1992463,12 Feb 2019,2019-02-12 00:00:00
Prohibitory Orders Imposed In Imphal Amid Protests Over Citizenship Bill,https://www.ndtv.com/india-news/prohibitory-orders-imposed-in-imphal-amid-protests-over-citizenship-bill-1992424,12 Feb 2019,2019-02-12 00:00:00
