,loss,acc
0,1.2086134751637776,0.5097222228844961
1,1.1593128469255236,0.5277777777777778
2,1.1633265998628404,0.5333333333333333
3,1.1742946571773953,0.5319444444444444
4,1.1545346392525566,0.5347222208976745
5,1.1529107385211521,0.5319444437821707
6,1.150596809387207,0.5333333339956071
7,1.1581659264034696,0.5347222235467699
8,1.1573197788662382,0.5319444444444444
9,1.1575978623496161,0.5319444444444444
10,1.1526030540466308,0.5333333320087856
11,1.1518031862046985,0.5333333359824286
12,1.1579559591081408,0.5333333359824286
13,1.1578690343432956,0.5333333320087856
14,1.156463662783305,0.5333333359824286
15,1.1494922902848985,0.533333334657881
16,1.15575942463345,0.533333334657881
17,1.1443652153015136,0.5319444457689921
18,1.1497047848171658,0.533333334657881
19,1.154765674802992,0.5305555582046508
20,1.1553565369711982,0.5333333320087856
21,1.1505254162682428,0.5333333320087856
22,1.1514606528811984,0.533333334657881
23,1.1494964122772218,0.5333333320087856
24,1.1519086096021864,0.5305555529064603
25,1.1575846327675714,0.5333333339956071
26,1.1444975561565822,0.533333334657881
27,1.1488107310401068,0.5333333333333333
28,1.1531933228174844,0.5333333320087856
29,1.1529588646358915,0.533333334657881
30,1.1432520018683539,0.5333333339956071
31,1.1462150600221421,0.5319444437821707
32,1.1484392351574368,0.5347222208976745
33,1.1463295804129707,0.533333330684238
34,1.1500161197450427,0.5347222248713176
35,1.153897049691942,0.533333330684238
36,1.148279086748759,0.5333333320087856
37,1.1522937933603923,0.533333330684238
38,1.1485157463285658,0.5361111137602065
39,1.1506901820500692,0.5333333359824286
40,1.151452930768331,0.5333333359824286
41,1.151566704114278,0.5333333339956071
42,1.1553191873762343,0.533333330684238
43,1.1463242610295614,0.533333334657881
44,1.149008862177531,0.5333333359824286
45,1.1476195017496744,0.5333333333333333
46,1.1448330296410454,0.5333333320087856
47,1.145976389778985,0.533333334657881
48,1.1399745888180204,0.533333330684238
49,1.1521645545959474,0.533333334657881
50,1.143510929743449,0.533333330684238
51,1.1487126257684497,0.5333333320087856
52,1.1512684716118706,0.533333334657881
53,1.1472512112723456,0.5333333359824286
54,1.1500732209947375,0.533333334657881
55,1.1485894521077473,0.533333334657881
56,1.1519929806391398,0.5333333359824286
57,1.1458585937817891,0.533333334657881
58,1.1529270966847738,0.533333334657881
59,1.146724647945828,0.5333333333333333
60,1.147544969452752,0.5333333326710595
61,1.145717912250095,0.5333333326710595
62,1.1452841811709933,0.5333333320087856
63,1.146714523103502,0.5333333320087856
64,1.1514646530151367,0.5333333320087856
65,1.1552306016286213,0.533333334657881
66,1.151593181822035,0.5333333339956071
67,1.149771475791931,0.533333334657881
68,1.1517462730407715,0.5333333320087856
69,1.1451875209808349,0.5333333320087856
70,1.1459223561816745,0.5347222248713176
71,1.154996124903361,0.533333330684238
72,1.148283298810323,0.5333333359824286
73,1.147627748383416,0.5333333320087856
74,1.1481626139746772,0.5333333320087856
75,1.1479564242892795,0.533333334657881
76,1.1501146819856432,0.5333333326710595
77,1.1426259994506835,0.5333333359824286
78,1.1419788148668077,0.5333333320087856
79,1.1406105015012953,0.533333334657881
80,1.1458405627144708,0.5333333333333333
81,1.1454395294189452,0.533333334657881
82,1.1476780123180814,0.5333333333333333
83,1.1473208692338732,0.5333333320087856
84,1.14882349703047,0.533333334657881
85,1.147310980161031,0.5333333320087856
86,1.1434023963080513,0.5333333359824286
87,1.146936787499322,0.5333333359824286
88,1.1427161640591093,0.5333333333333333
89,1.1432227558559842,0.5333333359824286
90,1.143996196322971,0.5333333320087856
91,1.1460314459270902,0.5333333326710595
92,1.1461138831244575,0.5333333339956071
93,1.1463502407073975,0.533333330684238
94,1.1433568742540148,0.5333333333333333
95,1.1417452812194824,0.533333334657881
96,1.1440175718731351,0.5333333320087856
97,1.1417300197813245,0.5333333333333333
98,1.1476562897364297,0.533333334657881
99,1.141280894809299,0.5333333333333333
100,1.1429781013064915,0.5333333359824286
101,1.1408305247624715,0.533333334657881
102,1.1505934397379558,0.5333333320087856
103,1.1447456121444701,0.5333333359824286
104,1.1436194896697998,0.5333333333333333
105,1.1483271360397338,0.5333333359824286
106,1.1453456587261623,0.533333334657881
107,1.1409938441382514,0.533333334657881
108,1.1480858643849692,0.5333333333333333
109,1.1467987643347846,0.533333330684238
110,1.1481344276004368,0.5333333359824286
111,1.147940871450636,0.5333333320087856
112,1.1411671506034002,0.5333333320087856
113,1.137860041194492,0.533333330684238
114,1.1455898099475437,0.5333333333333333
115,1.1466897779040865,0.5333333333333333
116,1.1447853671179877,0.5333333320087856
117,1.1457160499360826,0.5333333320087856
118,1.1466088851292928,0.5333333320087856
119,1.1441339360343086,0.5333333320087856
120,1.1466009987725152,0.5333333320087856
121,1.145162460539076,0.5333333326710595
122,1.1435044129689536,0.5333333333333333
123,1.1491044733259412,0.533333334657881
124,1.1432218392690023,0.5333333359824286
125,1.1436337126625908,0.533333330684238
126,1.1475092596477932,0.533333330684238
127,1.1454894383748373,0.5333333359824286
128,1.1470652129915027,0.5333333359824286
129,1.1445754316118029,0.5333333326710595
130,1.1462217171986897,0.5333333333333333
131,1.1463019874360827,0.5333333333333333
132,1.150348636839125,0.5333333333333333
133,1.1464012145996094,0.5333333320087856
